stop_id,stop_name,violation_count,max_severity,top_violation,has_other_issues
9022005000043001,Berga Söderleden,5,1,missing_stop_id_in_pattern,False
9022005001231001,Ridhusgatan,3,1,missing_stop_id_in_pattern,False
9022005000045001,Resedan,2,1,missing_stop_id_in_pattern,False
9022005001232001,Myntgatan,2,1,missing_stop_id_in_pattern,False
9022005001233001,Grindgatan,2,1,missing_stop_id_in_pattern,False
9022005001230001,Middagsgatan,2,1,missing_stop_id_in_pattern,False
9022005001229001,Strågatan,2,1,missing_stop_id_in_pattern,False
9022005000469002,Tegskiftesgatan,1,1,missing_stop_id_in_pattern,False
9022005004084001,Odalgatan,1,1,missing_stop_id_in_pattern,False
9022005004076001,Bygdegatan,1,1,missing_stop_id_in_pattern,False
9022005004250001,Hemmansgatan,1,1,missing_stop_id_in_pattern,False
9022005004251001,Djurgården centrum,1,1,missing_stop_id_in_pattern,False
9022005004236002,Djurgården,3,1,missing_stop_id_in_pattern,False
9022005000404002,Infanterivägen,2,5,missing_stop_id_in_pattern,False
9022005001249002,US Södra entrén,5,1,missing_stop_id_in_pattern,False
9022005000198002,US Norra entrén,5,1,missing_stop_id_in_pattern,False
9022005000050006,Linköpings resecentrum,2,1,missing_stop_id_in_pattern,False
9022005000198001,US Norra entrén,5,1,missing_stop_id_in_pattern,False
9022005001249001,US Södra entrén,5,1,missing_stop_id_in_pattern,False
9022005000404001,Infanterivägen,2,5,missing_stop_id_in_pattern,False
9022005004236001,Djurgården,2,1,missing_stop_id_in_pattern,False
9022005000219001,Rydsvägens ändhållplats,2,1,missing_stop_id_in_pattern,False
9022005001339001,Björnkärrsskolan,1,1,missing_stop_id_in_pattern,False
9022005001338001,Alsättersgatan,1,1,missing_stop_id_in_pattern,False
9022005001341001,Hangaren,1,1,missing_stop_id_in_pattern,False
9022005001343001,Mårdtorpsgatan,2,1,missing_stop_id_in_pattern,False
9022005000214001,Ryd centrum,2,1,missing_stop_id_in_pattern,False
9022005001315001,Solhaga,2,1,missing_stop_id_in_pattern,False
9022005000215001,Gamla Linköping,3,1,missing_stop_id_in_pattern,False
9022005001254001,Vallaplan,3,1,missing_stop_id_in_pattern,False
9022005001253001,Parkgatan,3,1,missing_stop_id_in_pattern,False
9022005001259002,Barnhemsgatan,2,1,missing_stop_id_in_pattern,False
9022005001268002,Stora Torget,2,3,missing_stop_id_in_pattern,False
9022005000050005,Linköpings resecentrum,5,5,missing_stop_id_in_pattern,True
9022005001268001,Stora Torget,2,3,missing_stop_id_in_pattern,False
9022005001259001,Barnhemsgatan,2,1,missing_stop_id_in_pattern,False
9022005001253002,Parkgatan,3,1,missing_stop_id_in_pattern,False
9022005001254002,Vallaplan,3,1,missing_stop_id_in_pattern,False
9022005000215002,Gamla Linköping,4,3,stop_id_from_invalid_parent_topology,True
9022005001315002,Solhaga,2,2,missing_stop_id_in_pattern,False
9022005000223001,Landbogatan,2,1,missing_stop_id_in_pattern,False
9022005000418001,Änggårdsskolan,2,1,missing_stop_id_in_pattern,False
9022005001275001,Boställsgatan,3,1,missing_stop_id_in_pattern,False
9022005001274001,Slestadsskolan,3,1,missing_stop_id_in_pattern,False
9022005001273001,Rättaregatan,3,1,missing_stop_id_in_pattern,False
9022005000213001,Isberget,3,1,missing_stop_id_in_pattern,False
9022005000234002,Teknikringen,1,1,missing_stop_id_in_pattern,False
9022005080182002,Nobeltorget,3,1,missing_stop_id_in_pattern,False
9022005080004002,Vallastadens skola,2,1,missing_stop_id_in_pattern,False
9022005080004001,Vallastadens skola,1,1,missing_stop_id_in_pattern,False
9022005080182001,Nobeltorget,2,1,missing_stop_id_in_pattern,False
9022005000234001,Teknikringen,1,1,missing_stop_id_in_pattern,False
9022005003974001,Tornby Park,3,5,missing_stop_id_in_pattern,True
9022005003974002,Tornby Park,2,3,stop_id_from_invalid_parent_topology,True
9022005003974003,Tornby Park,1,3,stop_id_from_invalid_parent_topology,False
9022005000419001,Räknestickan,1,1,missing_stop_id_in_pattern,False
9022005001325002,Ekholmsskolan,1,1,missing_stop_id_in_pattern,False
9022005001324002,Vårdcentralen Ekholmen,1,1,missing_stop_id_in_pattern,False
9022005000054002,Ekholmens centrum,2,1,missing_stop_id_in_pattern,False
9022005003559002,Järdalavägen 50,2,1,missing_stop_id_in_pattern,False
9022005001318002,Ekhaga,2,1,missing_stop_id_in_pattern,False
9022005001332002,Jakobsdal,2,1,missing_stop_id_in_pattern,False
9022005001392002,Braskens bro,2,1,missing_stop_id_in_pattern,False
9022005001252002,Risbrinksgatan,3,1,missing_stop_id_in_pattern,False
9022005001447002,Kristinebergsgatan,3,1,missing_stop_id_in_pattern,False
9022005000050004,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005000444002,Tornet,2,5,missing_stop_id_in_pattern,False
9022005000329001,Fröstorpsgatan,2,5,missing_stop_id_in_pattern,False
9022005004171001,Norra Tornby,2,1,missing_stop_id_in_pattern,False
9022005000429001,IKEA,2,1,missing_stop_id_in_pattern,False
9022005001238001,Skattegården,1,1,missing_stop_id_in_pattern,False
9022005001239001,Skrivaregatan,1,1,missing_stop_id_in_pattern,False
9022005001240001,Fogdegatan,1,1,missing_stop_id_in_pattern,False
9022005000049001,Stiglötsgatan,1,1,missing_stop_id_in_pattern,False
9022005001241001,Sörgårdsgatan,1,1,missing_stop_id_in_pattern,False
9022005001236002,Rusthållaregården,1,1,missing_stop_id_in_pattern,False
9022005001241002,Sörgårdsgatan,1,1,missing_stop_id_in_pattern,False
9022005000049002,Stiglötsgatan,1,1,missing_stop_id_in_pattern,False
9022005001240002,Fogdegatan,1,1,missing_stop_id_in_pattern,False
9022005001239002,Skrivaregatan,1,1,missing_stop_id_in_pattern,False
9022005001238002,Skattegården,1,1,missing_stop_id_in_pattern,False
9022005000429002,IKEA,2,1,missing_stop_id_in_pattern,False
9022005004171002,Norra Tornby,2,1,missing_stop_id_in_pattern,False
9022005000329002,Fröstorpsgatan,2,5,missing_stop_id_in_pattern,False
9022005000444001,Tornet,2,5,missing_stop_id_in_pattern,False
9022005000050010,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005001252001,Risbrinksgatan,3,1,missing_stop_id_in_pattern,False
9022005001392001,Braskens bro,2,1,missing_stop_id_in_pattern,False
9022005001332001,Jakobsdal,2,1,missing_stop_id_in_pattern,False
9022005001318001,Ekhaga,3,1,missing_stop_id_in_pattern,False
9022005003559001,Järdalavägen 50,3,1,missing_stop_id_in_pattern,False
9022005000054001,Ekholmens centrum,3,1,missing_stop_id_in_pattern,False
9022005001324001,Vårdcentralen Ekholmen,1,1,missing_stop_id_in_pattern,False
9022005001325001,Ekholmsskolan,1,1,missing_stop_id_in_pattern,False
9022005000419002,Räknestickan,1,1,missing_stop_id_in_pattern,False
9022005000046006,Trädgårdstorget,7,3,stop_id_from_invalid_parent_topology,True
9022005001443002,Fårullsvägen,1,1,missing_stop_id_in_pattern,False
9022005001444002,Vinkännaren,1,1,missing_stop_id_in_pattern,False
9022005000221002,Tokarps skola,1,1,missing_stop_id_in_pattern,False
9022005001446002,Fårhagsvägen,1,1,missing_stop_id_in_pattern,False
9022005001450002,Fårbetesvägen,1,1,missing_stop_id_in_pattern,False
9022005001452001,Kärnabrunnsgatan,1,1,missing_stop_id_in_pattern,False
9022005001453001,Kärna skola,1,1,missing_stop_id_in_pattern,False
9022005000222001,Kärna kors,1,1,missing_stop_id_in_pattern,False
9022005001551001,Carl Cederströms gata,1,5,missing_stop_id_in_pattern,False
9022005004138001,Flygvapenmuseum,1,1,missing_stop_id_in_pattern,False
9022005000050029,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005004138002,Flygvapenmuseum,1,1,missing_stop_id_in_pattern,False
9022005001551002,Carl Cederströms gata,1,5,missing_stop_id_in_pattern,False
9022005000222002,Kärna kors,1,1,missing_stop_id_in_pattern,False
9022005001443001,Fårullsvägen,1,1,missing_stop_id_in_pattern,False
9022005000153001,Roxtuna,2,2,missing_stop_id_in_pattern,False
9022005002024002,Udden,1,1,missing_stop_id_in_pattern,False
9022005002025002,Östernäs,1,1,missing_stop_id_in_pattern,False
9022005002026002,Hallonvägen,1,1,missing_stop_id_in_pattern,False
9022005003595002,Bryggvägen,1,1,missing_stop_id_in_pattern,False
9022005002028002,Stensättersvägen,1,1,missing_stop_id_in_pattern,False
9022005002030002,Näsby allé,1,1,missing_stop_id_in_pattern,False
9022005000155002,Gärstad,1,1,missing_stop_id_in_pattern,False
9022005002014002,Åby,1,1,missing_stop_id_in_pattern,False
9022005002015002,Sigbjörnsgatan,1,1,missing_stop_id_in_pattern,False
9022005000440002,Runstensgatan,1,1,missing_stop_id_in_pattern,False
9022005001458002,Stångebro,1,1,missing_stop_id_in_pattern,False
9022005000423001,Anders Ljungstedts gy.,2,1,missing_stop_id_in_pattern,False
9022005000050007,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005000448001,Ekholmen Brokindsleden,1,1,missing_stop_id_in_pattern,False
9022005000439001,Södra Ullstämma,1,1,missing_stop_id_in_pattern,False
9022005002946001,Harvestad,1,1,missing_stop_id_in_pattern,False
9022005002949001,Klampenborg,1,1,missing_stop_id_in_pattern,False
9022005000320001,Sturefors centrum,1,1,missing_stop_id_in_pattern,False
9022005080005001,Norrbergavägen,1,1,missing_stop_id_in_pattern,False
9022005002953001,Vist skola,1,1,missing_stop_id_in_pattern,False
9022005002954001,Kråkbärsvägen,1,1,missing_stop_id_in_pattern,False
9022005002954002,Kråkbärsvägen,1,1,missing_stop_id_in_pattern,False
9022005002953002,Vist skola,1,1,missing_stop_id_in_pattern,False
9022005080005002,Norrbergavägen,1,1,missing_stop_id_in_pattern,False
9022005000320002,Sturefors centrum,1,1,missing_stop_id_in_pattern,False
9022005002949002,Klampenborg,1,1,missing_stop_id_in_pattern,False
9022005002946002,Harvestad,1,1,missing_stop_id_in_pattern,False
9022005000439002,Södra Ullstämma,1,1,missing_stop_id_in_pattern,False
9022005000448002,Ekholmen Brokindsleden,1,1,missing_stop_id_in_pattern,False
9022005000050028,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005001458001,Stångebro,1,2,missing_stop_id_in_pattern,False
9022005000440001,Runstensgatan,1,2,missing_stop_id_in_pattern,False
9022005002015001,Sigbjörnsgatan,1,2,missing_stop_id_in_pattern,False
9022005002014001,Åby,1,2,missing_stop_id_in_pattern,False
9022005000155001,Gärstad,1,2,missing_stop_id_in_pattern,False
9022005002030001,Näsby allé,1,2,missing_stop_id_in_pattern,False
9022005002028001,Stensättersvägen,1,2,missing_stop_id_in_pattern,False
9022005003595001,Bryggvägen,1,2,missing_stop_id_in_pattern,False
9022005002026001,Hallonvägen,1,2,missing_stop_id_in_pattern,False
9022005002025001,Östernäs,1,2,missing_stop_id_in_pattern,False
9022005002024001,Udden,1,2,missing_stop_id_in_pattern,False
9022005000231001,Övre Johannelund,1,1,missing_stop_id_in_pattern,False
9022005003854002,Tenndosan,1,1,missing_stop_id_in_pattern,False
9022005000216001,Johannelunds centrum,2,1,missing_stop_id_in_pattern,False
9022005001262002,Ödegårdsgatan 24,2,1,missing_stop_id_in_pattern,False
9022005001261002,Ödegårdsgatan 11,2,1,missing_stop_id_in_pattern,False
9022005001323001,Stationsgatan,2,1,missing_stop_id_in_pattern,False
9022005000230002,Sandgårdsgatan,1,1,missing_stop_id_in_pattern,False
9022005001321002,Tegelbruksgatan,1,1,missing_stop_id_in_pattern,False
9022005001320002,Loftgatan,1,1,missing_stop_id_in_pattern,False
9022005000050008,Linköpings resecentrum,2,1,missing_stop_id_in_pattern,False
9022005001319001,Drottningtorget,1,1,missing_stop_id_in_pattern,False
9022005001320001,Loftgatan,1,1,missing_stop_id_in_pattern,False
9022005001321001,Tegelbruksgatan,1,1,missing_stop_id_in_pattern,False
9022005000418003,Änggårdsskolan,1,1,missing_stop_id_in_pattern,False
9022005003870001,Bygärdesgatan,1,1,missing_stop_id_in_pattern,False
9022005004232001,Mjärdevi Center,3,2,missing_stop_id_in_pattern,False
9022005003847001,Forskningsbyn,3,2,missing_stop_id_in_pattern,False
9022005001257002,Mäster Mattias väg,1,1,missing_stop_id_in_pattern,False
9022005001256002,Universitetet,1,1,missing_stop_id_in_pattern,False
9022005003848001,Länsstyrelsen,1,1,missing_stop_id_in_pattern,False
9022005000050013,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005000417002,Konsert & Kongress,1,1,missing_stop_id_in_pattern,False
9022005003848002,Länsstyrelsen,1,1,missing_stop_id_in_pattern,False
9022005001256001,Universitetet,1,1,missing_stop_id_in_pattern,False
9022005001257001,Mäster Mattias väg,1,1,missing_stop_id_in_pattern,False
9022005003847002,Forskningsbyn,2,1,missing_stop_id_in_pattern,False
9022005000217003,Nedre Johannelund,1,1,missing_stop_id_in_pattern,False
9022005001348002,Spångerum,1,1,missing_stop_id_in_pattern,False
9022005001346002,Munkhagsgatan 74,1,1,missing_stop_id_in_pattern,False
9022005000050011,Linköpings resecentrum,1,1,missing_stop_id_in_pattern,False
9022005000423002,Anders Ljungstedts gy.,1,1,missing_stop_id_in_pattern,False
9022005000351002,Linköping Arena,1,1,missing_stop_id_in_pattern,False
9022005001610002,Masugnen,1,1,missing_stop_id_in_pattern,False
9022005001609002,Harstenagatan,1,1,missing_stop_id_in_pattern,False
9022005001607002,Fågelögatan,1,1,missing_stop_id_in_pattern,False
9022005001605002,Idögatan,1,1,missing_stop_id_in_pattern,False
9022005001460002,Tallboda centrum,1,5,missing_stop_id_in_pattern,False
9022005000095002,Tallboda skola,1,5,missing_stop_id_in_pattern,False
9022005001327001,Fönvindsvägen östra,1,1,missing_stop_id_in_pattern,False
9022005001322001,Fönvindsvägen västra,1,1,missing_stop_id_in_pattern,False
9022005004078001,Sidvindsvägen,1,1,missing_stop_id_in_pattern,False
9022005000096001,Staby bro,1,1,missing_stop_id_in_pattern,False
9022005001604001,Gullringsvägen,1,1,missing_stop_id_in_pattern,False
9022005000095001,Tallboda skola,1,5,missing_stop_id_in_pattern,False
9022005001460001,Tallboda centrum,1,5,missing_stop_id_in_pattern,False
9022005001605001,Idögatan,1,1,missing_stop_id_in_pattern,False
9022005001607001,Fågelögatan,1,2,missing_stop_id_in_pattern,False
9022005001609001,Harstenagatan,1,1,missing_stop_id_in_pattern,False
9022005001610001,Masugnen,1,1,missing_stop_id_in_pattern,False
9022005000351001,Linköping Arena,1,1,missing_stop_id_in_pattern,False
9022005001261001,Ödegårdsgatan 11,1,1,missing_stop_id_in_pattern,False
9022005001262001,Ödegårdsgatan 24,1,1,missing_stop_id_in_pattern,False
9022005000216002,Johannelunds centrum,1,1,missing_stop_id_in_pattern,False
9022005001346001,Munkhagsgatan 74,1,1,missing_stop_id_in_pattern,False
9022005001348001,Spångerum,1,1,missing_stop_id_in_pattern,False
9022005000215003,Gamla Linköping,2,3,stop_id_from_invalid_parent_topology,True
9022005000215004,Gamla Linköping,3,3,stop_id_from_invalid_parent_topology,True
9022005000416002,Aspnäset,2,1,missing_stop_id_in_pattern,False
9022005000226002,Lövsbergsvägen,3,1,missing_stop_id_in_pattern,False
9022005001394002,Ekdalsvägen,2,1,missing_stop_id_in_pattern,False
9022005000437002,Vårdsbergsvägen,2,1,missing_stop_id_in_pattern,False
9022005001398002,Strandängsvägen,1,1,missing_stop_id_in_pattern,False
9022005001400002,Aspeliden,1,1,missing_stop_id_in_pattern,False
9022005001401002,Kvinnebystigen,1,1,missing_stop_id_in_pattern,False
9022005003850002,Ektunavägen,1,1,missing_stop_id_in_pattern,False
9022005001330002,Kattfotstigen,1,1,missing_stop_id_in_pattern,False
9022005001329002,Kryddvägen,1,1,missing_stop_id_in_pattern,False
9022005000050012,Linköpings resecentrum,2,1,missing_stop_id_in_pattern,False
9022005001405002,Timmermansplatsen,1,1,missing_stop_id_in_pattern,False
9022005003849002,Abisko centrum,1,1,missing_stop_id_in_pattern,False
9022005003748002,Gärdesgatan,1,1,missing_stop_id_in_pattern,False
9022005003908002,Lektorshagen,1,1,missing_stop_id_in_pattern,False
9022005001309002,Tornhagen,1,1,missing_stop_id_in_pattern,False
9022005001309001,Tornhagen,1,1,missing_stop_id_in_pattern,False
9022005003908001,Lektorshagen,1,1,missing_stop_id_in_pattern,False
9022005003748001,Gärdesgatan,1,1,missing_stop_id_in_pattern,False
9022005003849001,Abisko centrum,1,1,missing_stop_id_in_pattern,False
9022005001405001,Timmermansplatsen,1,1,missing_stop_id_in_pattern,False
9022005000050001,Linköpings resecentrum,2,1,missing_stop_id_in_pattern,False
9022005001224001,Åleryd,1,1,missing_stop_id_in_pattern,False
9022005001329001,Kryddvägen,1,1,missing_stop_id_in_pattern,False
9022005001330001,Kattfotstigen,1,1,missing_stop_id_in_pattern,False
9022005003850001,Ektunavägen,2,1,missing_stop_id_in_pattern,False
9022005000508002,Klarinettgatan,1,1,missing_stop_id_in_pattern,False
9022005000507002,Fagottgatan,1,1,missing_stop_id_in_pattern,False
9022005004088002,Fornvägen,1,1,missing_stop_id_in_pattern,False
9022005004087002,Ullstämmavägen,1,1,missing_stop_id_in_pattern,False
9022005001598002,Ullstämma by,3,1,missing_stop_id_in_pattern,False
9022005003838001,Morgongatan,3,1,missing_stop_id_in_pattern,False
9022005001437002,Hackefors,2,5,missing_stop_id_in_pattern,True
9022005001437001,Hackefors,2,3,stop_id_from_invalid_parent_topology,True
9022005001430002,Berga centrum,4,3,stop_id_from_invalid_parent_topology,True
9022005001430001,Berga centrum,4,3,stop_id_from_invalid_parent_topology,True
9022005000416001,Aspnäset,4,1,missing_stop_id_in_pattern,False
9022005001396001,Hjulsbro skola,1,1,missing_stop_id_in_pattern,False
9022005001433001,Roshagsvägen,1,1,missing_stop_id_in_pattern,False
9022005000422001,Ljunghagsvägen,1,1,missing_stop_id_in_pattern,False
9022005001435001,Vårgård,1,1,missing_stop_id_in_pattern,False
9022005001445001,Hackefors södra,1,1,missing_stop_id_in_pattern,False
9022005001421002,Landerydsvägen,2,1,missing_stop_id_in_pattern,False
9022005001419001,Saab Civila,2,1,missing_stop_id_in_pattern,False
9022005001418001,Saab Södra,2,1,missing_stop_id_in_pattern,False
9022005001426001,Vetegatan,1,1,missing_stop_id_in_pattern,False
9022005000421001,Tannefors center,1,1,missing_stop_id_in_pattern,False
9022005001424001,Korngatan,1,1,missing_stop_id_in_pattern,False
9022005001422001,Humlegatan,1,1,missing_stop_id_in_pattern,False
9022005000050019,Linköpings resecentrum,2,1,missing_stop_id_in_pattern,False
9022005004186001,Tinnerbäcksgränd,2,1,missing_stop_id_in_pattern,False
9022005000412001,Rotegatan,3,1,missing_stop_id_in_pattern,False
9022005001431001,Pionjärgatan,3,1,missing_stop_id_in_pattern,False
9022005001431002,Pionjärgatan,3,1,missing_stop_id_in_pattern,False
9022005000412002,Rotegatan,3,1,missing_stop_id_in_pattern,False
9022005004186002,Tinnerbäcksgränd,2,1,missing_stop_id_in_pattern,False
9022005000050018,Linköpings resecentrum,2,1,missing_stop_id_in_pattern,False
9022005001422002,Humlegatan,2,1,missing_stop_id_in_pattern,False
9022005001424002,Korngatan,2,1,missing_stop_id_in_pattern,False
9022005000421002,Tannefors center,1,1,missing_stop_id_in_pattern,False
9022005001426002,Vetegatan,1,1,missing_stop_id_in_pattern,False
9022005001323002,Stationsgatan,1,1,missing_stop_id_in_pattern,False
9022005001418002,Saab Södra,1,1,missing_stop_id_in_pattern,False
9022005001419002,Saab Civila,1,1,missing_stop_id_in_pattern,False
9022005001421001,Landerydsvägen,1,1,missing_stop_id_in_pattern,False
9022005001445002,Hackefors södra,1,1,missing_stop_id_in_pattern,False
9022005001435002,Vårgård,1,1,missing_stop_id_in_pattern,False
9022005000422002,Ljunghagsvägen,1,1,missing_stop_id_in_pattern,False
9022005001433002,Roshagsvägen,1,1,missing_stop_id_in_pattern,False
9022005001396002,Hjulsbro skola,1,1,missing_stop_id_in_pattern,False
9022005000437001,Vårdsbergsvägen,2,1,missing_stop_id_in_pattern,False
9022005001394001,Ekdalsvägen,2,1,missing_stop_id_in_pattern,False
9022005000226001,Lövsbergsvägen,2,1,missing_stop_id_in_pattern,False
9022005000044003,Hässlegatan,1,1,missing_stop_id_in_pattern,False
9022005001596002,Ortgatan,1,1,missing_stop_id_in_pattern,False
9022005001303002,Poleraregatan,1,1,missing_stop_id_in_pattern,False
9022005001302002,Galoppgatan,1,1,missing_stop_id_in_pattern,False
9022005001301002,Yrkesvägen,1,1,missing_stop_id_in_pattern,False
9022005001300002,Lillgårdsgatan,1,1,missing_stop_id_in_pattern,False
9022005001300001,Lillgårdsgatan,1,1,missing_stop_id_in_pattern,False
9022005001301001,Yrkesvägen,1,1,missing_stop_id_in_pattern,False
9022005001302001,Galoppgatan,1,1,missing_stop_id_in_pattern,False
9022005001303001,Poleraregatan,1,1,missing_stop_id_in_pattern,False
9022005001596001,Ortgatan,1,1,missing_stop_id_in_pattern,False
9022005001307002,Vickergatan,1,2,missing_stop_id_in_pattern,False
9022005000430002,Wernersgatan,1,5,missing_stop_id_in_pattern,False
9022005000229002,Skogsfrid,1,2,missing_stop_id_in_pattern,False
9022005004091002,Westmansgatan 66,1,1,missing_stop_id_in_pattern,False
9022005004067002,Fanjunkaregatan,1,1,missing_stop_id_in_pattern,False
9022005003580002,Drabantgatan,1,1,missing_stop_id_in_pattern,False
9022005001248002,Eskadern,1,1,missing_stop_id_in_pattern,False
9022005000229001,Skogsfrid,1,2,missing_stop_id_in_pattern,False
9022005000430001,Wernersgatan,1,5,missing_stop_id_in_pattern,False
9022005001307001,Vickergatan,1,2,missing_stop_id_in_pattern,False
9022005000050020,Linköpings resecentrum,2,3,stop_id_from_invalid_parent_topology,True
9022005004139001,Mjärdevi,2,2,missing_stop_id_in_pattern,False
9022005004253002,Garnisonen södra,1,1,missing_stop_id_in_pattern,False
9022005003838002,Morgongatan,1,1,missing_stop_id_in_pattern,False
9022005001598001,Ullstämma by,1,1,missing_stop_id_in_pattern,False
9022005001401001,Kvinnebystigen,1,1,missing_stop_id_in_pattern,False
9022005001400001,Aspeliden,1,1,missing_stop_id_in_pattern,False
9022005001398001,Strandängsvägen,1,1,missing_stop_id_in_pattern,False
9022005004253001,Garnisonen södra,1,1,missing_stop_id_in_pattern,False
9022005003840001,Djursjukhuset,3,3,stop_id_from_invalid_parent_topology,True
9022005003840002,Djursjukhuset,3,3,stop_id_from_invalid_parent_topology,True
9022005003839001,Tingsvägen,3,3,stop_id_from_invalid_parent_topology,True
9022005003839002,Tingsvägen,3,3,stop_id_from_invalid_parent_topology,True
9022005003858002,Tyttorpsgatan,2,5,missing_stop_id_in_pattern,True
9022005003858001,Tyttorpsgatan,2,5,missing_stop_id_in_pattern,True
9022005003859002,Arla,2,5,missing_stop_id_in_pattern,True
9022005003859001,Arla,2,5,missing_stop_id_in_pattern,True
9022005003861002,Roxtorpsgatan 3,2,5,missing_stop_id_in_pattern,True
9022005003861001,Roxtorpsgatan 3,2,5,missing_stop_id_in_pattern,True
9022005003860002,Tvättlappen,2,5,missing_stop_id_in_pattern,True
9022005003860001,Tvättlappen,2,5,missing_stop_id_in_pattern,True
9022005004232003,Mjärdevi Center,1,1,missing_stop_id_in_pattern,False
9022005004139002,Mjärdevi,1,1,missing_stop_id_in_pattern,False
9022005000228001,Jägarvallsvägen,2,2,missing_stop_id_in_pattern,False
9022005001237001,Ullevi,1,1,missing_stop_id_in_pattern,False
9022005001237002,Ullevi,1,1,missing_stop_id_in_pattern,False
9022005000214002,Ryd centrum,1,2,missing_stop_id_in_pattern,False
9022005001343002,Mårdtorpsgatan,1,2,missing_stop_id_in_pattern,False
9022005000213002,Isberget,1,1,missing_stop_id_in_pattern,False
9022005001273002,Rättaregatan,1,1,missing_stop_id_in_pattern,False
9022005001274002,Slestadsskolan,1,1,missing_stop_id_in_pattern,False
9022005001275002,Boställsgatan,1,1,missing_stop_id_in_pattern,False
9022005000418002,Änggårdsskolan,1,1,missing_stop_id_in_pattern,False
9022005000223002,Landbogatan,1,1,missing_stop_id_in_pattern,False
