from_stop_id,to_stop_id,time_type,aggregated_mean,aggregated_sample_size,route_id,direction_id,route_mean,route_sample_size
9022005000198001,9022005001249001,pm_rush,98.99,22182,9011005021700000,1,101.58,3087
9022005000198001,9022005001249001,pm_rush,98.99,22182,9011005021800000,1,97.65,3687
9022005000404001,9022005004236001,pm_rush,63.71,1420,9011005020200000,1,64.22,710
9022005000404001,9022005004236001,pm_rush,63.71,1420,9011005020400000,1,63.19,710
9022005001249001,9022005000404001,pm_rush,208.64,1420,9011005020200000,1,204.85,710
9022005001249001,9022005000404001,pm_rush,208.64,1420,9011005020400000,1,212.44,710
9022005001249001,9022005004230001,pm_rush,114.35,10531,9011005020200000,1,113.59,5154
9022005001249001,9022005004230001,pm_rush,114.35,10531,9011005020400000,1,115.07,5377
9022005004076002,9022005004084002,pm_rush,53.15,5911,9011005020200000,1,53.15,5911
9022005004084002,9022005000469003,pm_rush,42.38,5910,9011005020200000,1,42.38,5910
9022005004230001,9022005004236001,pm_rush,92.25,10534,9011005020200000,1,92.13,5157
9022005004230001,9022005004236001,pm_rush,92.25,10534,9011005020400000,1,92.37,5377
9022005004236001,9022005004251002,pm_rush,165.09,5900,9011005020200000,1,165.09,5900
9022005004250002,9022005004076002,pm_rush,80.38,5911,9011005020200000,1,80.38,5911
9022005004251002,9022005004250002,pm_rush,109.42,5911,9011005020200000,1,109.42,5911
9022005000042001,9022005000198001,weekend,90.35,50950,9011005020200000,1,91.22,11774
9022005000042001,9022005000198001,weekend,90.35,50950,9011005020400000,1,92.68,12404
9022005000042001,9022005000198001,weekend,90.35,50950,9011005021600000,0,87.82,8764
9022005000042001,9022005000198001,weekend,90.35,50950,9011005021700000,1,88.93,8880
9022005000042001,9022005000198001,weekend,90.35,50950,9011005021800000,1,89.88,9128
9022005000198001,9022005001249001,weekend,96.02,51015,9011005020200000,1,101.12,11774
9022005000198001,9022005001249001,weekend,96.02,51015,9011005020400000,1,97.72,12406
9022005000198001,9022005001249001,weekend,96.02,51015,9011005021600000,0,85.39,8827
9022005000198001,9022005001249001,weekend,96.02,51015,9011005021700000,1,95.81,8880
9022005000198001,9022005001249001,weekend,96.02,51015,9011005021800000,1,97.6,9128
9022005000404001,9022005004236001,weekend,60.71,2788,9011005020200000,1,61.46,1380
9022005000404001,9022005004236001,weekend,60.71,2788,9011005020400000,1,59.97,1408
9022005001249001,9022005000404001,weekend,130.63,2787,9011005020200000,1,130.22,1380
9022005001249001,9022005000404001,weekend,130.63,2787,9011005020400000,1,131.04,1407
9022005001249001,9022005004230001,weekend,98.71,21398,9011005020200000,1,98.77,10398
9022005001249001,9022005004230001,weekend,98.71,21398,9011005020400000,1,98.66,11000
9022005004076002,9022005004084002,weekend,46.6,11879,9011005020200000,1,46.6,11879
9022005004084002,9022005000469003,weekend,62.13,11879,9011005020200000,1,62.13,11879
9022005004230001,9022005004236001,weekend,88.79,21437,9011005020200000,1,89.42,10436
9022005004230001,9022005004236001,weekend,88.79,21437,9011005020400000,1,88.19,11001
9022005004236001,9022005004251002,weekend,162.44,11869,9011005020200000,1,162.44,11869
9022005004250002,9022005004076002,weekend,73.68,11879,9011005020200000,1,73.68,11879
9022005004251002,9022005004250002,weekend,100.17,11879,9011005020200000,1,100.17,11879
9022005000214001,9022005001315001,am_rush,123.4,11957,9011005020300000,0,123.4,11957
9022005000215001,9022005001254001,am_rush,71.12,26829,9011005020300000,0,71.76,11956
9022005000215001,9022005001254001,am_rush,71.12,26829,9011005020600000,0,69.51,8974
9022005000215001,9022005001254001,am_rush,71.12,26829,9011005021200000,0,72.25,5899
9022005001243002,9022005000050005,am_rush,116.58,11747,9011005020300000,0,116.58,11747
9022005001253001,9022005001259002,am_rush,108.08,21170,9011005020300000,0,108.41,11962
9022005001253001,9022005001259002,am_rush,108.08,21170,9011005020600000,0,107.94,8978
9022005001253001,9022005001259002,am_rush,108.08,21170,9011005021200000,0,96.31,230
9022005001254001,9022005001253001,am_rush,73.26,26834,9011005020300000,0,72.75,11955
9022005001254001,9022005001253001,am_rush,73.26,26834,9011005020600000,0,71.99,8976
9022005001254001,9022005001253001,am_rush,73.26,26834,9011005021200000,0,76.21,5903
9022005001259002,9022005000046004,am_rush,216.97,1229,9011005020300000,0,211.3,1079
9022005001259002,9022005000046004,am_rush,216.97,1229,9011005020600000,0,257.76,150
9022005001259002,9022005001268002,am_rush,123.28,18893,9011005020300000,0,123.18,10883
9022005001259002,9022005001268002,am_rush,123.28,18893,9011005020600000,0,123.42,8010
9022005001268002,9022005000050005,am_rush,325.11,216,9011005020300000,0,325.11,216
9022005001268002,9022005001243002,am_rush,113.08,18514,9011005020300000,0,113.31,10668
9022005001268002,9022005001243002,am_rush,113.08,18514,9011005020600000,0,112.76,7846
9022005001315001,9022005000215001,am_rush,164.1,11955,9011005020300000,0,164.1,11955
9022005001338001,9022005001341001,am_rush,66.31,11954,9011005020300000,0,66.31,11954
9022005001339001,9022005001338001,am_rush,59.67,11954,9011005020300000,0,59.67,11954
9022005001341001,9022005001343001,am_rush,102.87,11956,9011005020300000,0,102.87,11956
9022005001343001,9022005000214001,am_rush,88.04,11957,9011005020300000,0,88.04,11957
9022005000214001,9022005001315001,day,120.39,23449,9011005020300000,0,121.48,19785
9022005000214001,9022005001315001,day,120.39,23449,9011005022600000,0,114.53,3664
9022005000215001,9022005001254001,day,69.37,44337,9011005020300000,0,70.48,19792
9022005000215001,9022005001254001,day,69.37,44337,9011005020600000,0,68.14,14388
9022005000215001,9022005001254001,day,69.37,44337,9011005021200000,0,68.95,10157
9022005001243002,9022005000050005,day,114.02,19421,9011005020300000,0,114.02,19421
9022005001253001,9022005001259002,day,108.3,34644,9011005020300000,0,109.59,19808
9022005001253001,9022005001259002,day,108.3,34644,9011005020600000,0,106.75,14401
9022005001253001,9022005001259002,day,108.3,34644,9011005021200000,0,101.04,435
9022005001254001,9022005001253001,day,71.59,44356,9011005020300000,0,72.43,19800
9022005001254001,9022005001253001,day,71.59,44356,9011005020600000,0,70.58,14394
9022005001254001,9022005001253001,day,71.59,44356,9011005021200000,0,71.37,10162
9022005001259002,9022005000046004,day,234.42,2163,9011005020300000,0,231.27,1953
9022005001259002,9022005000046004,day,234.42,2163,9011005020600000,0,263.75,210
9022005001259002,9022005001268002,day,129.54,30479,9011005020300000,0,129.17,17860
9022005001259002,9022005001268002,day,129.54,30479,9011005020600000,0,130.07,12619
9022005001268002,9022005000050005,day,310.61,393,9011005020300000,0,310.61,393
9022005001268002,9022005001243002,day,119.89,29825,9011005020300000,0,121.12,17468
9022005001268002,9022005001243002,day,119.89,29825,9011005020600000,0,118.14,12357
9022005001315001,9022005000215001,day,157.59,19786,9011005020300000,0,157.59,19786
9022005001338001,9022005001341001,day,58.31,19777,9011005020300000,0,58.31,19777
9022005001339001,9022005001338001,day,56.02,19777,9011005020300000,0,56.02,19777
9022005001341001,9022005001343001,day,95.32,19780,9011005020300000,0,95.32,19780
9022005001343001,9022005000214001,day,86.0,23446,9011005020300000,0,84.25,19783
9022005001343001,9022005000214001,day,86.0,23446,9011005022600000,0,95.46,3663
9022005000214001,9022005001315001,night,118.98,18000,9011005020300000,0,119.09,17406
9022005000214001,9022005001315001,night,118.98,18000,9011005022600000,0,115.69,594
9022005000215001,9022005001254001,night,64.4,38290,9011005020300000,0,64.52,17409
9022005000215001,9022005001254001,night,64.4,38290,9011005020600000,0,62.86,15535
9022005000215001,9022005001254001,night,64.4,38290,9011005021200000,0,68.49,5346
9022005001243002,9022005000050005,night,107.95,17107,9011005020300000,0,107.95,17107
9022005001253001,9022005001259002,night,90.35,33242,9011005020300000,0,91.59,17414
9022005001253001,9022005001259002,night,90.35,33242,9011005020600000,0,88.98,15548
9022005001253001,9022005001259002,night,90.35,33242,9011005021200000,0,89.3,280
9022005001254001,9022005001253001,night,60.77,38303,9011005020300000,0,60.67,17410
9022005001254001,9022005001253001,night,60.77,38303,9011005020600000,0,58.81,15544
9022005001254001,9022005001253001,night,60.77,38303,9011005021200000,0,66.81,5349
9022005001259002,9022005000046004,night,204.74,2351,9011005020300000,0,202.77,2101
9022005001259002,9022005000046004,night,204.74,2351,9011005020600000,0,221.34,250
9022005001259002,9022005001268002,night,113.28,28902,9011005020300000,0,115.4,15316
9022005001259002,9022005001268002,night,113.28,28902,9011005020600000,0,110.9,13586
9022005001268002,9022005000050005,night,283.61,309,9011005020300000,0,283.61,309
9022005001268002,9022005001243002,night,99.29,28318,9011005020300000,0,101.83,15007
9022005001268002,9022005001243002,night,99.29,28318,9011005020600000,0,96.43,13311
9022005001315001,9022005000215001,night,148.74,17409,9011005020300000,0,148.74,17409
9022005001338001,9022005001341001,night,57.21,17389,9011005020300000,0,57.21,17389
9022005001339001,9022005001338001,night,49.05,17386,9011005020300000,0,49.05,17386
9022005001341001,9022005001343001,night,91.6,17392,9011005020300000,0,91.6,17392
9022005001343001,9022005000214001,night,80.33,17998,9011005020300000,0,80.13,17404
9022005001343001,9022005000214001,night,80.33,17998,9011005022600000,0,86.15,594
9022005000214001,9022005001315001,pm_rush,122.56,8408,9011005020300000,0,123.29,7204
9022005000214001,9022005001315001,pm_rush,122.56,8408,9011005022600000,0,118.2,1204
9022005000215001,9022005001254001,pm_rush,74.29,17332,9011005020300000,0,73.7,7204
9022005000215001,9022005001254001,pm_rush,74.29,17332,9011005020600000,0,73.53,6450
9022005000215001,9022005001254001,pm_rush,74.29,17332,9011005021200000,0,76.76,3678
9022005001243002,9022005000050005,pm_rush,124.25,7077,9011005020300000,0,124.25,7077
9022005001253001,9022005001259002,pm_rush,117.47,13811,9011005020300000,0,117.81,7207
9022005001253001,9022005001259002,pm_rush,117.47,13811,9011005020600000,0,117.25,6454
9022005001253001,9022005001259002,pm_rush,117.47,13811,9011005021200000,0,110.69,150
9022005001254001,9022005001253001,pm_rush,78.09,17336,9011005020300000,0,77.13,7205
9022005001254001,9022005001253001,pm_rush,78.09,17336,9011005020600000,0,77.96,6452
9022005001254001,9022005001253001,pm_rush,78.09,17336,9011005021200000,0,80.22,3679
9022005001259002,9022005000046004,pm_rush,274.94,783,9011005020300000,0,262.97,683
9022005001259002,9022005000046004,pm_rush,274.94,783,9011005020600000,0,356.66,100
9022005001259002,9022005001268002,pm_rush,135.74,12322,9011005020300000,0,135.29,6524
9022005001259002,9022005001268002,pm_rush,135.74,12322,9011005020600000,0,136.25,5798
9022005001268002,9022005000050005,pm_rush,306.34,131,9011005020300000,0,306.34,131
9022005001268002,9022005001243002,pm_rush,126.37,12071,9011005020300000,0,127.5,6394
9022005001268002,9022005001243002,pm_rush,126.37,12071,9011005020600000,0,125.09,5677
9022005001315001,9022005000215001,pm_rush,175.49,7203,9011005020300000,0,175.49,7203
9022005001338001,9022005001341001,pm_rush,56.95,7203,9011005020300000,0,56.95,7203
9022005001339001,9022005001338001,pm_rush,52.77,7203,9011005020300000,0,52.77,7203
9022005001341001,9022005001343001,pm_rush,94.92,7204,9011005020300000,0,94.92,7204
9022005001343001,9022005000214001,pm_rush,84.93,8407,9011005020300000,0,84.29,7203
9022005001343001,9022005000214001,pm_rush,84.93,8407,9011005022600000,0,88.78,1204
9022005000214001,9022005001315001,weekend,122.88,15783,9011005020300000,0,123.07,14288
9022005000214001,9022005001315001,weekend,122.88,15783,9011005022600000,0,121.11,1495
9022005000215001,9022005001254001,weekend,68.88,30747,9011005020300000,0,69.8,14291
9022005000215001,9022005001254001,weekend,68.88,30747,9011005020600000,0,67.12,12546
9022005000215001,9022005001254001,weekend,68.88,30747,9011005021200000,0,71.19,3910
9022005001243002,9022005000050005,weekend,108.59,14065,9011005020300000,0,108.59,14065
9022005001253001,9022005001259002,weekend,93.39,27050,9011005020300000,0,95.66,14292
9022005001253001,9022005001259002,weekend,93.39,27050,9011005020600000,0,90.74,12548
9022005001253001,9022005001259002,weekend,93.39,27050,9011005021200000,0,97.76,210
9022005001254001,9022005001253001,weekend,63.23,30749,9011005020300000,0,64.8,14291
9022005001254001,9022005001253001,weekend,63.23,30749,9011005020600000,0,61.35,12548
9022005001254001,9022005001253001,weekend,63.23,30749,9011005021200000,0,63.5,3910
9022005001259002,9022005000046004,weekend,209.1,1841,9011005020300000,0,206.47,1643
9022005001259002,9022005000046004,weekend,209.1,1841,9011005020600000,0,230.96,198
9022005001259002,9022005001268002,weekend,119.07,23608,9011005020300000,0,121.59,12651
9022005001259002,9022005001268002,weekend,119.07,23608,9011005020600000,0,116.17,10957
9022005001268002,9022005000050005,weekend,291.86,228,9011005020300000,0,291.86,228
9022005001268002,9022005001243002,weekend,99.86,23183,9011005020300000,0,102.51,12423
9022005001268002,9022005001243002,weekend,99.86,23183,9011005020600000,0,96.79,10760
9022005001315001,9022005000215001,weekend,152.24,14290,9011005020300000,0,152.24,14290
9022005001338001,9022005001341001,weekend,59.78,14264,9011005020300000,0,59.78,14264
9022005001339001,9022005001338001,weekend,56.85,14262,9011005020300000,0,56.85,14262
9022005001341001,9022005001343001,weekend,94.36,14275,9011005020300000,0,94.36,14275
9022005001343001,9022005000214001,weekend,87.35,15782,9011005020300000,0,85.31,14287
9022005001343001,9022005000214001,weekend,87.35,15782,9011005022600000,0,106.89,1495
9022005000046003,9022005001259001,am_rush,173.9,1806,9011005020300000,1,178.09,896
9022005000046003,9022005001259001,am_rush,173.9,1806,9011005020600000,1,169.77,910
9022005000214002,9022005001343002,am_rush,49.47,9475,9011005020300000,1,49.37,8890
9022005000214002,9022005001343002,am_rush,49.47,9475,9011005022600000,1,50.93,585
9022005000215002,9022005001315002,am_rush,120.68,8889,9011005020300000,1,120.68,8889
9022005001243001,9022005001268001,am_rush,102.31,14138,9011005020300000,1,102.94,7822
9022005001243001,9022005001268001,am_rush,102.31,14138,9011005020600000,1,101.53,6316
9022005001253002,9022005001254002,am_rush,35.62,22145,9011005020300000,1,33.61,8886
9022005001253002,9022005001254002,am_rush,35.62,22145,9011005020600000,1,34.31,7360
9022005001253002,9022005001254002,am_rush,35.62,22145,9011005021200000,1,40.27,5899
9022005001254002,9022005000215002,am_rush,101.71,22146,9011005020300000,1,101.73,8887
9022005001254002,9022005000215002,am_rush,101.71,22146,9011005020600000,1,102.54,7360
9022005001254002,9022005000215002,am_rush,101.71,22146,9011005021200000,1,100.65,5899
9022005001259001,9022005001253002,am_rush,129.05,16472,9011005020300000,1,127.94,8883
9022005001259001,9022005001253002,am_rush,129.05,16472,9011005020600000,1,130.2,7359
9022005001259001,9022005001253002,am_rush,129.05,16472,9011005021200000,1,135.27,230
9022005001268001,9022005001259001,am_rush,130.22,14432,9011005020300000,1,134.38,7986
9022005001268001,9022005001259001,am_rush,130.22,14432,9011005020600000,1,125.07,6446
9022005001315002,9022005000214002,am_rush,134.5,9476,9011005020300000,1,130.98,8891
9022005001315002,9022005000214002,am_rush,134.5,9476,9011005022600000,1,188.02,585
9022005001338002,9022005001339002,am_rush,35.93,8890,9011005020300000,1,35.93,8890
9022005001339002,9022005000219001,am_rush,72.9,8890,9011005020300000,1,72.9,8890
9022005001341002,9022005001338002,am_rush,44.95,8890,9011005020300000,1,44.95,8890
9022005001343002,9022005001341002,am_rush,77.31,8890,9011005020300000,1,77.31,8890
9022005000046003,9022005001259001,day,185.92,3762,9011005020300000,1,190.57,1961
9022005000046003,9022005001259001,day,185.92,3762,9011005020600000,1,180.86,1801
9022005000214002,9022005001343002,day,51.2,23398,9011005020300000,1,50.7,19810
9022005000214002,9022005001343002,day,51.2,23398,9011005022600000,1,53.96,3588
9022005000215002,9022005001315002,day,125.95,19805,9011005020300000,1,125.95,19805
9022005001243001,9022005001268001,day,120.05,30101,9011005020300000,1,121.81,17433
9022005001243001,9022005001268001,day,120.05,30101,9011005020600000,1,117.63,12668
9022005001253002,9022005001254002,day,34.92,45003,9011005020300000,1,35.47,19797
9022005001253002,9022005001254002,day,34.92,45003,9011005020600000,1,33.43,14752
9022005001253002,9022005001254002,day,34.92,45003,9011005021200000,1,35.97,10454
9022005001254002,9022005000215002,day,99.24,45009,9011005020300000,1,100.07,19803
9022005001254002,9022005000215002,day,99.24,45009,9011005020600000,1,99.16,14752
9022005001254002,9022005000215002,day,99.24,45009,9011005021200000,1,97.78,10454
9022005001259001,9022005001253002,day,127.1,34980,9011005020300000,1,125.79,19796
9022005001259001,9022005001253002,day,127.1,34980,9011005020600000,1,128.52,14749
9022005001259001,9022005001253002,day,127.1,34980,9011005021200000,1,138.31,435
9022005001268001,9022005001259001,day,136.13,30774,9011005020300000,1,139.28,17830
9022005001268001,9022005001259001,day,136.13,30774,9011005020600000,1,131.78,12944
9022005001315002,9022005000214002,day,143.95,23396,9011005020300000,1,135.88,19809
9022005001315002,9022005000214002,day,143.95,23396,9011005022600000,1,188.49,3587
9022005001338002,9022005001339002,day,40.54,19812,9011005020300000,1,40.54,19812
9022005001339002,9022005000219001,day,58.54,19810,9011005020300000,1,58.54,19810
9022005001341002,9022005001338002,day,52.99,19812,9011005020300000,1,52.99,19812
9022005001343002,9022005001341002,day,81.24,19812,9011005020300000,1,81.24,19812
9022005000046003,9022005001259001,night,173.04,4012,9011005020300000,1,176.76,2045
9022005000046003,9022005001259001,night,173.04,4012,9011005020600000,1,169.17,1967
9022005000214002,9022005001343002,night,52.65,17461,9011005020300000,1,52.61,16852
9022005000214002,9022005001343002,night,52.65,17461,9011005022600000,1,53.82,609
9022005000215002,9022005001315002,night,126.27,16850,9011005020300000,1,126.27,16850
9022005001243001,9022005001268001,night,113.62,27450,9011005020300000,1,118.29,14503
9022005001243001,9022005001268001,night,113.62,27450,9011005020600000,1,108.38,12947
9022005001253002,9022005001254002,night,35.14,37472,9011005020300000,1,37.5,16848
9022005001253002,9022005001254002,night,35.14,37472,9011005020600000,1,33.04,15188
9022005001253002,9022005001254002,night,35.14,37472,9011005021200000,1,33.66,5436
9022005001254002,9022005000215002,night,100.19,37481,9011005020300000,1,99.02,16850
9022005001254002,9022005000215002,night,100.19,37481,9011005020600000,1,103.22,15187
9022005001254002,9022005000215002,night,100.19,37481,9011005021200000,1,95.36,5444
9022005001259001,9022005001253002,night,117.83,32315,9011005020300000,1,118.7,16848
9022005001259001,9022005001253002,night,117.83,32315,9011005020600000,1,116.79,15188
9022005001259001,9022005001253002,night,117.83,32315,9011005021200000,1,121.46,279
9022005001268001,9022005001259001,night,121.08,28025,9011005020300000,1,124.24,14804
9022005001268001,9022005001259001,night,121.08,28025,9011005020600000,1,117.54,13221
9022005001315002,9022005000214002,night,139.33,17461,9011005020300000,1,138.05,16852
9022005001315002,9022005000214002,night,139.33,17461,9011005022600000,1,174.85,609
9022005001338002,9022005001339002,night,43.84,16853,9011005020300000,1,43.84,16853
9022005001339002,9022005000219001,night,55.63,16852,9011005020300000,1,55.63,16852
9022005001341002,9022005001338002,night,59.68,16853,9011005020300000,1,59.68,16853
9022005001343002,9022005001341002,night,85.72,16853,9011005020300000,1,85.72,16853
9022005000046003,9022005001259001,pm_rush,201.22,1327,9011005020300000,1,205.66,684
9022005000046003,9022005001259001,pm_rush,201.22,1327,9011005020600000,1,196.49,643
9022005000214002,9022005001343002,pm_rush,56.97,8420,9011005020300000,1,56.96,7209
9022005000214002,9022005001343002,pm_rush,56.97,8420,9011005022600000,1,57.04,1211
9022005000215002,9022005001315002,pm_rush,141.19,7208,9011005020300000,1,141.19,7208
9022005001243001,9022005001268001,pm_rush,129.9,11720,9011005020300000,1,131.6,6391
9022005001243001,9022005001268001,pm_rush,129.9,11720,9011005020600000,1,127.87,5329
9022005001253002,9022005001254002,pm_rush,39.98,17523,9011005020300000,1,41.29,7209
9022005001253002,9022005001254002,pm_rush,39.98,17523,9011005020600000,1,38.98,6087
9022005001253002,9022005001254002,pm_rush,39.98,17523,9011005021200000,1,39.2,4227
9022005001254002,9022005000215002,pm_rush,101.88,17521,9011005020300000,1,100.76,7209
9022005001254002,9022005000215002,pm_rush,101.88,17521,9011005020600000,1,101.65,6083
9022005001254002,9022005000215002,pm_rush,101.88,17521,9011005021200000,1,104.11,4229
9022005001259001,9022005001253002,pm_rush,141.16,13448,9011005020300000,1,139.49,7209
9022005001259001,9022005001253002,pm_rush,141.16,13448,9011005020600000,1,142.89,6084
9022005001259001,9022005001253002,pm_rush,141.16,13448,9011005021200000,1,151.19,155
9022005001268001,9022005001259001,pm_rush,147.7,11963,9011005020300000,1,151.07,6523
9022005001268001,9022005001259001,pm_rush,147.7,11963,9011005020600000,1,143.66,5440
9022005001315002,9022005000214002,pm_rush,143.99,8420,9011005020300000,1,139.99,7209
9022005001315002,9022005000214002,pm_rush,143.99,8420,9011005022600000,1,167.77,1211
9022005001338002,9022005001339002,pm_rush,48.16,7208,9011005020300000,1,48.16,7208
9022005001339002,9022005000219001,pm_rush,55.63,7207,9011005020300000,1,55.63,7207
9022005001341002,9022005001338002,pm_rush,61.41,7208,9011005020300000,1,61.41,7208
9022005001343002,9022005001341002,pm_rush,92.01,7209,9011005020300000,1,92.01,7209
9022005000046003,9022005001259001,weekend,169.91,3250,9011005020300000,1,174.17,1646
9022005000046003,9022005001259001,weekend,169.91,3250,9011005020600000,1,165.53,1604
9022005000214002,9022005001343002,weekend,51.8,15974,9011005020300000,1,51.58,14271
9022005000214002,9022005001343002,weekend,51.8,15974,9011005022600000,1,53.69,1703
9022005000215002,9022005001315002,weekend,125.44,14269,9011005020300000,1,125.44,14269
9022005001243001,9022005001268001,weekend,112.25,23156,9011005020300000,1,117.49,12395
9022005001243001,9022005001268001,weekend,112.25,23156,9011005020600000,1,106.21,10761
9022005001253002,9022005001254002,weekend,34.88,30739,9011005020300000,1,37.86,14269
9022005001253002,9022005001254002,weekend,34.88,30739,9011005020600000,1,32.93,12565
9022005001253002,9022005001254002,weekend,34.88,30739,9011005021200000,1,30.27,3905
9022005001254002,9022005000215002,weekend,103.28,30740,9011005020300000,1,96.75,14269
9022005001254002,9022005000215002,weekend,103.28,30740,9011005020600000,1,105.49,12566
9022005001254002,9022005000215002,weekend,103.28,30740,9011005021200000,1,120.03,3905
9022005001259001,9022005001253002,weekend,115.6,27044,9011005020300000,1,115.9,14270
9022005001259001,9022005001253002,weekend,115.6,27044,9011005020600000,1,115.0,12564
9022005001259001,9022005001253002,weekend,115.6,27044,9011005021200000,1,130.89,210
9022005001268001,9022005001259001,weekend,120.75,23583,9011005020300000,1,124.78,12624
9022005001268001,9022005001259001,weekend,120.75,23583,9011005020600000,1,116.1,10959
9022005001315002,9022005000214002,weekend,142.16,15973,9011005020300000,1,137.19,14270
9022005001315002,9022005000214002,weekend,142.16,15973,9011005022600000,1,183.79,1703
9022005001338002,9022005001339002,weekend,41.91,14271,9011005020300000,1,41.91,14271
9022005001339002,9022005000219001,weekend,59.23,14267,9011005020300000,1,59.23,14267
9022005001341002,9022005001338002,weekend,57.93,14271,9011005020300000,1,57.93,14271
9022005001343002,9022005001341002,weekend,84.37,14271,9011005020300000,1,84.37,14271
9022005000213001,9022005000234002,am_rush,80.11,8967,9011005020400000,0,80.11,8967
9022005000234002,9022005080182002,am_rush,116.78,8966,9011005020400000,0,116.78,8966
9022005000418001,9022005001275001,am_rush,61.88,8965,9011005020400000,0,61.88,8965
9022005001273001,9022005000213001,am_rush,91.89,14863,9011005020400000,0,97.13,8966
9022005001273001,9022005000213001,am_rush,91.89,14863,9011005021200000,0,83.92,5897
9022005001274001,9022005001273001,am_rush,51.65,14862,9011005020400000,0,50.79,8965
9022005001274001,9022005001273001,am_rush,51.65,14862,9011005021200000,0,52.96,5897
9022005001275001,9022005001274001,am_rush,66.84,14861,9011005020400000,0,66.61,8965
9022005001275001,9022005001274001,am_rush,66.84,14861,9011005021200000,0,67.18,5896
9022005080004002,9022005004236002,am_rush,125.89,8966,9011005020400000,0,125.89,8966
9022005080182002,9022005080004002,am_rush,94.01,8965,9011005020400000,0,94.01,8965
9022005000213001,9022005000234002,day,83.69,14356,9011005020400000,0,83.69,14356
9022005000234002,9022005080182002,day,121.54,14357,9011005020400000,0,121.54,14357
9022005000418001,9022005001275001,day,57.42,18011,9011005020400000,0,58.78,14355
9022005000418001,9022005001275001,day,57.42,18011,9011005022600000,0,52.06,3656
9022005001273001,9022005000213001,day,84.63,28158,9011005020400000,0,89.45,14356
9022005001273001,9022005000213001,day,84.63,28158,9011005021200000,0,80.31,10145
9022005001273001,9022005000213001,day,84.63,28158,9011005022600000,0,77.66,3657
9022005001274001,9022005001273001,day,44.91,28161,9011005020400000,0,46.49,14359
9022005001274001,9022005001273001,day,44.91,28161,9011005021200000,0,44.28,10146
9022005001274001,9022005001273001,day,44.91,28161,9011005022600000,0,40.46,3656
9022005001275001,9022005001274001,day,58.33,28156,9011005020400000,0,60.84,14356
9022005001275001,9022005001274001,day,58.33,28156,9011005021200000,0,57.09,10144
9022005001275001,9022005001274001,day,58.33,28156,9011005022600000,0,51.89,3656
9022005080004002,9022005004236002,day,119.81,14366,9011005020400000,0,119.81,14366
9022005080182002,9022005080004002,day,88.93,14362,9011005020400000,0,88.93,14362
9022005000213001,9022005000234002,night,71.58,15883,9011005020400000,0,71.58,15883
9022005000234002,9022005080182002,night,109.75,15888,9011005020400000,0,109.75,15888
9022005000418001,9022005001275001,night,52.97,16472,9011005020400000,0,52.93,15879
9022005000418001,9022005001275001,night,52.97,16472,9011005022600000,0,53.91,593
9022005001273001,9022005000213001,night,80.9,21821,9011005020400000,0,83.1,15883
9022005001273001,9022005000213001,night,80.9,21821,9011005021200000,0,74.09,5345
9022005001273001,9022005000213001,night,80.9,21821,9011005022600000,0,83.31,593
9022005001274001,9022005001273001,night,41.38,21818,9011005020400000,0,41.19,15881
9022005001274001,9022005001273001,night,41.38,21818,9011005021200000,0,42.0,5344
9022005001274001,9022005001273001,night,41.38,21818,9011005022600000,0,40.88,593
9022005001275001,9022005001274001,night,53.24,21817,9011005020400000,0,53.0,15880
9022005001275001,9022005001274001,night,53.24,21817,9011005021200000,0,53.82,5344
9022005001275001,9022005001274001,night,53.24,21817,9011005022600000,0,54.28,593
9022005080004002,9022005004236002,night,118.0,16555,9011005020400000,0,117.71,15939
9022005080004002,9022005004236002,night,118.0,16555,9011005022200000,0,125.57,616
9022005080182002,9022005080004002,night,80.98,16512,9011005020400000,0,81.02,15896
9022005080182002,9022005080004002,night,80.98,16512,9011005022200000,0,79.9,616
9022005000213001,9022005000234002,pm_rush,92.49,6085,9011005020400000,0,92.49,6085
9022005000234002,9022005080182002,pm_rush,133.37,6084,9011005020400000,0,133.37,6084
9022005000418001,9022005001275001,pm_rush,57.79,7291,9011005020400000,0,57.91,6087
9022005000418001,9022005001275001,pm_rush,57.79,7291,9011005022600000,0,57.2,1204
9022005001273001,9022005000213001,pm_rush,83.82,10962,9011005020400000,0,86.69,6085
9022005001273001,9022005000213001,pm_rush,83.82,10962,9011005021200000,0,79.28,3675
9022005001273001,9022005000213001,pm_rush,83.82,10962,9011005022600000,0,83.2,1202
9022005001274001,9022005001273001,pm_rush,44.57,10967,9011005020400000,0,45.4,6087
9022005001274001,9022005001273001,pm_rush,44.57,10967,9011005021200000,0,43.96,3677
9022005001274001,9022005001273001,pm_rush,44.57,10967,9011005022600000,0,42.24,1203
9022005001275001,9022005001274001,pm_rush,61.73,10967,9011005020400000,0,63.73,6087
9022005001275001,9022005001274001,pm_rush,61.73,10967,9011005021200000,0,59.47,3677
9022005001275001,9022005001274001,pm_rush,61.73,10967,9011005022600000,0,58.48,1203
9022005080004002,9022005004236002,pm_rush,121.69,7939,9011005020400000,0,121.69,6086
9022005080004002,9022005004236002,pm_rush,121.69,7939,9011005022200000,0,121.68,1853
9022005080182002,9022005080004002,pm_rush,90.33,7939,9011005020400000,0,92.65,6086
9022005080182002,9022005080004002,pm_rush,90.33,7939,9011005022200000,0,82.73,1853
9022005000213001,9022005000234002,weekend,65.11,12569,9011005020400000,0,65.11,12569
